student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,aptitude_score,projects,placed,company_type,package_lpa,overall_skill_score,academic_performance_index,profile_strength,profile_development_score
246,Female,23,BE,DS,9.31,1,1,3,7,3,63,0,1,Startup,9.37,24.333333333333332,88.10000000000001,4,4
247,Male,24,BTech,IT,6.31,1,2,4,4,8,81,1,0,,0.0,31.0,58.099999999999994,7,7
248,Male,21,BE,DS,7.22,0,0,4,10,8,90,5,1,Service,14.17,36.0,72.2,9,9
249,Male,22,BE,DS,9.09,0,3,5,1,10,85,0,0,,0.0,32.0,90.9,8,8
250,Male,21,BE,AI,7.98,3,1,5,6,6,50,0,0,,0.0,20.666666666666668,64.80000000000001,6,6
251,Female,22,BSc,CS,9.14,1,0,1,10,1,96,3,1,Startup,9.4,35.666666666666664,86.4,4,4
252,Male,23,BE,Electrical,9.05,0,2,4,3,3,59,5,0,,0.0,21.666666666666668,90.5,11,11
253,Female,24,BSc,Mechanical,9.4,3,2,0,7,10,55,0,0,,0.0,24.0,79.0,2,2
254,Male,21,BE,Mechanical,6.0,2,2,4,1,7,74,4,0,,0.0,27.333333333333332,50.0,10,10
255,Male,23,BSc,DS,6.12,2,3,2,4,2,52,4,0,,0.0,19.333333333333332,51.2,9,9
256,Male,22,BCA,DS,5.86,3,1,0,10,9,85,3,0,,0.0,34.666666666666664,43.6,4,4
257,Male,21,BCA,Electrical,9.52,0,2,3,9,9,48,1,0,,0.0,22.0,95.19999999999999,6,6
258,Female,21,BSc,Mechanical,7.54,3,1,1,10,2,70,1,1,Startup,12.17,27.333333333333332,60.400000000000006,3,3
259,Female,23,BCA,AI,5.78,3,3,1,6,6,75,0,0,,0.0,29.0,42.800000000000004,4,4
260,Male,21,BTech,Mechanical,6.88,0,0,5,2,2,93,3,0,,0.0,32.333333333333336,68.8,8,8
261,Male,24,BE,Mechanical,7.01,2,1,2,6,1,53,5,0,,0.0,20.0,60.099999999999994,8,8
262,Female,24,BSc,Mechanical,8.98,3,0,1,9,10,82,3,1,Service,10.36,33.666666666666664,74.80000000000001,4,4
263,Male,23,BCA,DS,8.66,2,1,3,1,9,51,3,0,,0.0,20.333333333333332,76.6,7,7
264,Male,22,BCA,DS,8.46,3,2,4,5,5,62,4,1,Service,9.71,24.0,69.60000000000001,10,10
265,Male,23,BTech,Electrical,5.59,1,2,1,8,1,88,5,0,,0.0,32.333333333333336,50.9,8,8
266,Female,24,BE,Mechanical,9.42,0,0,3,7,7,71,1,1,Startup,11.09,28.333333333333332,94.2,4,4
267,Female,20,BTech,DS,6.43,2,1,5,10,3,87,5,0,,0.0,33.333333333333336,54.3,11,11
268,Female,20,BSc,Electrical,8.2,0,3,0,2,6,40,4,0,,0.0,16.0,82.0,7,7
269,Male,21,BCA,Mechanical,5.77,2,1,3,8,4,55,1,0,,0.0,22.333333333333332,47.699999999999996,5,5
270,Male,21,BCA,AI,5.85,2,0,5,9,3,89,2,0,,0.0,33.666666666666664,48.5,7,7
271,Female,20,BCA,DS,5.54,0,1,2,10,6,97,0,0,,0.0,37.666666666666664,55.4,3,3
272,Female,24,BTech,CS,7.93,3,1,3,8,8,50,5,0,,0.0,22.0,64.3,9,9
273,Female,21,BTech,Electrical,8.21,3,0,1,6,6,68,2,1,Service,3.31,26.666666666666668,67.10000000000001,3,3
274,Female,23,BE,DS,5.72,1,0,4,9,6,41,5,0,,0.0,18.666666666666668,52.199999999999996,9,9
275,Male,23,BSc,AI,6.75,2,0,3,8,5,55,0,0,,0.0,22.666666666666668,57.5,3,3
276,Female,24,BE,AI,9.16,0,1,2,4,5,55,0,0,,0.0,21.333333333333332,91.6,3,3
277,Male,21,BE,DS,5.94,2,0,0,6,1,66,3,0,,0.0,24.333333333333332,49.400000000000006,3,3
278,Female,23,BCA,IT,6.43,3,0,2,5,4,75,4,0,,0.0,28.0,49.3,6,6
279,Male,21,BTech,Electrical,7.32,0,3,5,10,8,72,4,1,Startup,10.43,30.0,73.2,12,12
280,Female,21,BSc,Mechanical,9.12,0,3,0,9,6,65,1,1,Service,13.65,26.666666666666668,91.19999999999999,4,4
281,Female,23,BE,Mechanical,6.6,2,3,3,4,7,50,3,0,,0.0,20.333333333333332,56.0,9,9
282,Female,20,BSc,AI,9.79,1,0,4,1,9,46,4,0,,0.0,18.666666666666668,92.89999999999999,8,8
283,Female,23,BCA,DS,7.03,3,0,2,9,8,77,1,1,Service,3.07,31.333333333333332,55.3,3,3
284,Male,24,BE,IT,7.16,3,3,4,9,4,77,1,1,Product,11.12,30.0,56.599999999999994,8,8
285,Female,22,BTech,Electrical,6.03,2,2,5,7,7,64,1,0,,0.0,26.0,50.300000000000004,8,8
286,Male,23,BE,CS,8.42,2,2,3,5,3,91,4,1,Startup,6.24,33.0,74.2,9,9
287,Male,21,BCA,Mechanical,6.55,1,3,4,7,5,95,0,1,Service,14.98,35.666666666666664,60.5,7,7
288,Male,21,BE,Electrical,8.2,3,3,4,9,3,89,3,1,Startup,8.98,33.666666666666664,67.0,10,10
289,Male,23,BCA,Electrical,6.46,1,2,2,3,7,47,3,0,,0.0,19.0,59.599999999999994,7,7
290,Female,22,BE,IT,7.17,0,3,3,5,3,97,1,1,Service,5.22,35.0,71.7,7,7
291,Male,23,BSc,Electrical,9.18,0,0,4,3,8,67,1,0,,0.0,26.0,91.8,5,5
292,Male,22,BTech,Mechanical,8.68,1,3,0,8,10,45,1,0,,0.0,21.0,81.8,4,4
293,Male,22,BCA,DS,6.16,1,1,1,1,8,79,1,0,,0.0,29.333333333333332,56.6,3,3
294,Female,24,BSc,Mechanical,8.11,2,2,0,4,6,68,1,0,,0.0,26.0,71.1,3,3
295,Female,21,BCA,CS,8.2,3,0,5,7,9,42,1,0,,0.0,19.333333333333332,67.0,6,6
296,Female,21,BE,DS,5.89,3,2,4,9,2,75,5,0,,0.0,28.666666666666668,43.9,11,11
297,Female,22,BCA,AI,7.5,3,3,3,10,6,45,3,0,,0.0,20.333333333333332,60.0,9,9
298,Male,21,BCA,IT,6.62,1,2,0,2,4,88,5,0,,0.0,31.333333333333332,61.2,7,7
299,Male,20,BTech,Mechanical,7.51,2,3,3,9,7,40,1,0,,0.0,18.666666666666668,65.1,7,7
300,Female,22,BSc,DS,8.84,2,0,5,6,1,54,0,0,,0.0,20.333333333333332,78.4,5,5
301,Male,21,BE,Electrical,6.18,2,0,0,7,4,68,2,0,,0.0,26.333333333333332,51.8,2,2
302,Male,20,BTech,DS,6.03,1,2,3,4,10,54,5,0,,0.0,22.666666666666668,55.300000000000004,10,10
303,Male,24,BCA,Mechanical,6.66,1,0,4,5,4,51,5,0,,0.0,20.0,61.599999999999994,9,9
304,Female,21,BTech,AI,9.59,2,2,2,1,6,95,4,0,,0.0,34.0,85.9,8,8
305,Female,20,BCA,Mechanical,8.72,1,2,0,4,10,45,4,0,,0.0,19.666666666666668,82.2,6,6
306,Male,23,BE,AI,5.58,0,2,5,8,6,98,5,0,,0.0,37.333333333333336,55.8,12,12
307,Female,23,BCA,Electrical,7.22,3,2,3,6,6,91,3,1,Product,8.85,34.333333333333336,57.2,8,8
308,Female,20,BTech,Mechanical,6.61,3,1,0,7,4,76,4,1,Startup,14.36,29.0,51.10000000000001,5,5
309,Female,22,BTech,DS,8.24,3,1,3,1,5,46,1,0,,0.0,17.333333333333332,67.4,5,5
310,Female,22,BCA,CS,7.47,0,3,3,7,8,79,0,1,Service,7.8,31.333333333333332,74.7,6,6
311,Female,21,BSc,CS,9.65,2,0,2,6,3,81,3,1,Service,12.87,30.0,86.5,5,5
312,Male,23,BTech,Electrical,6.44,3,1,3,4,6,78,3,0,,0.0,29.333333333333332,49.400000000000006,7,7
313,Female,22,BSc,DS,8.03,1,1,0,2,1,78,0,0,,0.0,27.0,75.3,1,1
314,Male,22,BSc,CS,8.51,0,0,5,2,10,94,5,0,,0.0,35.333333333333336,85.1,10,10
315,Male,23,BSc,Electrical,9.05,2,2,4,7,6,85,1,1,Service,14.14,32.666666666666664,80.5,7,7
316,Female,24,BSc,AI,7.25,0,1,5,3,9,43,3,0,,0.0,18.333333333333332,72.5,9,9
317,Male,22,BTech,DS,8.45,3,1,1,2,8,92,0,0,,0.0,34.0,69.5,2,2
318,Male,20,BTech,AI,6.8,2,1,3,10,5,49,1,0,,0.0,21.333333333333332,58.0,5,5
319,Male,21,BSc,DS,7.37,3,1,1,3,7,52,5,0,,0.0,20.666666666666668,58.7,7,7
320,Female,22,BTech,AI,9.35,2,2,4,10,5,46,0,0,,0.0,20.333333333333332,83.5,6,6
321,Female,22,BSc,AI,9.58,3,0,5,2,3,74,1,0,,0.0,26.333333333333332,80.8,6,6
322,Male,24,BSc,CS,8.59,2,1,1,3,9,44,4,0,,0.0,18.666666666666668,75.9,6,6
323,Female,20,BSc,DS,7.11,0,1,3,5,7,94,0,1,Product,12.49,35.333333333333336,71.10000000000001,4,4
324,Female,21,BCA,Mechanical,9.03,2,1,0,10,8,57,1,0,,0.0,25.0,80.3,2,2
325,Female,22,BE,CS,5.61,2,1,5,10,7,46,2,0,,0.0,21.0,46.1,8,8
326,Female,21,BTech,AI,5.94,0,0,5,10,7,77,4,0,,0.0,31.333333333333332,59.400000000000006,9,9
327,Male,23,BTech,AI,8.34,2,2,2,5,8,47,3,0,,0.0,20.0,73.4,7,7
328,Male,22,BSc,Mechanical,6.75,0,3,5,7,8,78,0,1,Startup,7.55,31.0,67.5,8,8
329,Female,22,BCA,Mechanical,9.59,3,0,3,10,6,91,1,1,Product,9.09,35.666666666666664,80.9,4,4
330,Female,23,BCA,AI,7.38,3,1,3,3,4,92,3,0,,0.0,33.0,58.8,7,7
331,Male,24,BTech,Mechanical,7.35,3,3,2,3,5,82,3,0,,0.0,30.0,58.5,8,8
332,Male,22,BSc,IT,8.42,2,1,2,7,6,81,5,1,Startup,14.35,31.333333333333332,74.2,8,8
333,Female,21,BTech,CS,8.8,1,0,5,6,9,65,3,1,Service,14.82,26.666666666666668,83.0,8,8
334,Male,20,BSc,DS,7.54,1,2,2,6,5,45,3,0,,0.0,18.666666666666668,70.4,7,7
335,Female,21,BSc,Mechanical,6.42,3,3,2,4,9,57,1,0,,0.0,23.333333333333332,49.2,6,6
336,Female,24,BE,Mechanical,8.83,0,3,2,4,9,97,5,0,,0.0,36.666666666666664,88.3,10,10
337,Male,20,BSc,IT,6.88,2,2,3,2,8,77,1,0,,0.0,29.0,58.8,6,6
338,Male,21,BE,DS,6.25,0,2,1,6,10,49,5,0,,0.0,21.666666666666668,62.5,8,8
339,Female,21,BTech,IT,8.22,2,3,0,10,6,48,2,0,,0.0,21.333333333333332,72.2,5,5
340,Female,23,BTech,DS,5.89,0,3,3,3,1,79,2,0,,0.0,27.666666666666668,58.9,8,8
341,Male,24,BCA,CS,9.68,3,3,4,6,5,51,1,0,,0.0,20.666666666666668,81.8,8,8
342,Female,23,BE,Mechanical,8.22,1,3,5,3,3,68,5,0,,0.0,24.666666666666668,77.2,13,13
343,Male,20,BTech,CS,9.74,0,2,3,3,9,60,1,0,,0.0,24.0,97.4,6,6
344,Female,23,BE,DS,6.96,3,0,5,1,4,60,2,0,,0.0,21.666666666666668,54.599999999999994,7,7
345,Male,24,BTech,Mechanical,9.68,1,0,3,5,7,66,1,1,Service,13.5,26.0,91.8,4,4
346,Male,22,BE,IT,6.13,1,2,1,2,6,81,0,0,,0.0,29.666666666666668,56.3,3,3
347,Male,22,BE,AI,5.67,1,0,5,10,6,51,5,0,,0.0,22.333333333333332,51.7,10,10
348,Female,20,BSc,IT,5.64,0,0,2,2,5,68,0,0,,0.0,25.0,56.4,2,2
349,Female,22,BTech,AI,7.5,0,1,5,9,1,65,0,1,Startup,8.12,25.0,75.0,6,6
350,Male,23,BCA,IT,5.86,1,0,4,2,3,89,0,0,,0.0,31.333333333333332,53.6,4,4
351,Female,20,BSc,DS,7.7,0,3,1,2,5,65,3,0,,0.0,24.0,77.0,7,7
352,Male,24,BCA,CS,6.91,3,0,0,6,2,90,0,1,Product,6.09,32.666666666666664,54.099999999999994,0,0
353,Male,20,BE,AI,6.94,2,2,4,10,2,67,5,1,Startup,8.83,26.333333333333332,59.400000000000006,11,11
354,Female,20,BSc,DS,8.23,1,0,4,1,4,53,5,0,,0.0,19.333333333333332,77.30000000000001,9,9
355,Female,21,BE,CS,6.2,2,2,1,8,7,84,2,0,,0.0,33.0,52.0,5,5
356,Male,21,BTech,CS,8.8,1,3,4,1,1,64,5,0,,0.0,22.0,83.0,12,12
357,Female,20,BTech,Mechanical,8.0,2,1,3,9,9,78,3,1,Product,9.87,32.0,70.0,7,7
358,Female,22,BCA,Mechanical,9.43,1,1,3,4,1,98,2,0,,0.0,34.333333333333336,89.3,6,6
359,Male,21,BTech,Mechanical,7.07,3,0,2,3,8,47,4,0,,0.0,19.333333333333332,55.7,6,6
360,Male,24,BCA,AI,9.73,1,0,1,7,6,54,4,0,,0.0,22.333333333333332,92.30000000000001,5,5
361,Female,23,BE,AI,7.98,3,2,3,8,1,66,1,1,Product,6.35,25.0,64.80000000000001,6,6
362,Male,21,BSc,CS,9.69,1,1,4,5,7,80,3,1,Startup,14.79,30.666666666666668,91.89999999999999,8,8
363,Male,20,BTech,AI,5.62,0,3,4,3,2,74,0,0,,0.0,26.333333333333332,56.2,7,7
364,Female,22,BE,CS,8.63,2,2,3,4,1,44,4,0,,0.0,16.333333333333332,76.30000000000001,9,9
365,Male,23,BSc,DS,9.01,3,0,1,10,8,43,3,0,,0.0,20.333333333333332,75.1,4,4
366,Male,21,BE,IT,5.73,1,1,1,6,2,91,0,0,,0.0,33.0,52.300000000000004,2,2
367,Female,22,BCA,CS,7.99,0,0,0,5,9,60,4,1,Service,12.07,24.666666666666668,79.9,4,4
368,Female,22,BE,CS,8.95,1,1,1,4,6,92,1,0,,0.0,34.0,84.5,3,3
369,Male,22,BCA,DS,7.91,2,2,5,3,1,59,2,0,,0.0,21.0,69.1,9,9
370,Male,20,BCA,Mechanical,5.77,1,3,5,6,8,45,1,0,,0.0,19.666666666666668,52.699999999999996,9,9
371,Female,24,BTech,Electrical,8.48,0,3,5,7,7,68,4,1,Service,9.81,27.333333333333332,84.80000000000001,12,12
372,Female,22,BCA,Mechanical,5.76,1,3,3,2,1,94,2,0,,0.0,32.333333333333336,52.599999999999994,8,8
373,Female,23,BCA,Mechanical,9.02,1,3,0,6,8,79,4,1,Service,6.76,31.0,85.19999999999999,7,7
374,Female,21,BE,CS,5.69,3,3,4,3,2,42,4,0,,0.0,15.666666666666666,41.900000000000006,11,11
375,Male,23,BCA,CS,6.09,3,0,3,10,8,75,0,0,,0.0,31.0,45.9,3,3
376,Female,20,BCA,AI,6.68,1,0,2,8,9,56,3,0,,0.0,24.333333333333332,61.8,5,5
377,Female,20,BE,AI,8.22,1,3,2,2,5,88,5,0,,0.0,31.666666666666668,77.2,10,10
378,Male,23,BSc,IT,9.7,0,1,1,5,5,76,2,1,Service,12.95,28.666666666666668,97.0,4,4
379,Female,24,BTech,IT,6.01,1,2,0,8,7,88,5,0,,0.0,34.333333333333336,55.099999999999994,7,7
380,Male,20,BE,Electrical,6.11,2,1,0,9,1,64,1,0,,0.0,24.666666666666668,51.1,2,2
381,Female,20,BCA,AI,7.09,3,1,4,7,5,83,2,1,Startup,14.83,31.666666666666668,55.900000000000006,7,7
382,Female,23,BE,CS,9.1,2,3,1,9,1,74,3,1,Service,14.93,28.0,81.0,7,7
383,Female,20,BSc,DS,7.51,1,1,0,9,8,97,5,1,Startup,10.3,38.0,70.1,6,6
384,Male,24,BE,AI,6.88,0,0,3,8,8,96,3,1,Product,7.45,37.333333333333336,68.8,6,6
385,Male,24,BE,CS,7.91,2,2,4,7,1,60,3,1,Service,7.47,22.666666666666668,69.1,9,9
386,Female,24,BE,AI,6.62,1,2,0,6,2,41,0,0,,0.0,16.333333333333332,61.2,2,2
387,Male,21,BE,Mechanical,7.22,3,2,2,3,7,96,4,0,,0.0,35.333333333333336,57.2,8,8
388,Male,24,BCA,AI,6.93,1,1,2,8,7,94,1,1,Startup,14.76,36.333333333333336,64.3,4,4
389,Male,24,BE,Electrical,8.96,3,2,0,3,9,50,5,0,,0.0,20.666666666666668,74.60000000000001,7,7
390,Male,21,BSc,Mechanical,9.47,0,2,5,9,3,77,1,1,Startup,4.93,29.666666666666668,94.7,8,8
391,Male,22,BE,CS,8.77,3,0,5,9,2,56,1,0,,0.0,22.333333333333332,72.69999999999999,6,6
392,Male,20,BE,Mechanical,7.39,1,3,2,10,10,70,2,1,Service,5.68,30.0,68.89999999999999,7,7
393,Female,24,BCA,AI,7.67,0,3,3,10,8,58,0,0,,0.0,25.333333333333332,76.7,6,6
394,Female,20,BCA,Mechanical,6.04,3,0,4,9,7,68,0,0,,0.0,28.0,45.4,4,4
395,Male,23,BE,Electrical,8.71,3,0,3,4,3,52,1,0,,0.0,19.666666666666668,72.10000000000001,4,4
396,Female,20,BCA,DS,8.06,2,3,2,9,3,60,1,1,Startup,7.75,24.0,70.60000000000001,6,6
397,Female,21,BCA,Mechanical,9.38,3,1,0,2,7,76,5,0,,0.0,28.333333333333332,78.80000000000001,6,6
398,Female,20,BE,Electrical,6.36,1,0,0,1,5,44,3,0,,0.0,16.666666666666668,58.6,3,3
399,Female,20,BCA,Mechanical,8.77,0,2,4,8,9,90,2,1,Product,13.61,35.666666666666664,87.69999999999999,8,8
400,Male,20,BTech,IT,8.44,1,0,2,6,10,67,3,1,Startup,5.22,27.666666666666668,79.39999999999999,5,5
401,Female,22,BTech,DS,6.64,3,1,2,10,7,54,4,0,,0.0,23.666666666666668,51.39999999999999,7,7
402,Female,22,BTech,CS,8.37,1,0,2,9,1,66,3,1,Startup,14.09,25.333333333333332,78.69999999999999,5,5
403,Male,23,BCA,Electrical,9.47,2,2,1,9,1,43,4,0,,0.0,17.666666666666668,84.7,7,7
404,Male,21,BTech,Mechanical,9.45,1,0,0,3,6,77,4,0,,0.0,28.666666666666668,89.5,4,4
405,Female,20,BSc,DS,8.59,0,0,2,2,5,42,3,0,,0.0,16.333333333333332,85.9,5,5
406,Female,20,BTech,CS,5.71,0,0,4,7,5,95,1,0,,0.0,35.666666666666664,57.1,5,5
407,Female,20,BSc,DS,9.25,3,3,5,5,8,68,3,1,Service,11.06,27.0,77.5,11,11
408,Female,20,BCA,Electrical,8.33,0,3,1,10,8,50,4,0,,0.0,22.666666666666668,83.3,8,8
409,Female,22,BTech,IT,6.83,1,1,2,6,9,90,0,1,Startup,6.58,35.0,63.3,3,3
410,Female,23,BSc,Electrical,6.31,3,3,0,5,4,75,4,0,,0.0,28.0,48.099999999999994,7,7
411,Male,24,BCA,Electrical,6.0,1,1,5,4,5,66,5,0,,0.0,25.0,55.0,11,11
412,Female,21,BTech,CS,5.72,2,3,1,1,7,93,2,0,,0.0,33.666666666666664,47.199999999999996,6,6
413,Female,20,BE,CS,8.74,1,1,3,4,3,78,0,0,,0.0,28.333333333333332,82.4,4,4
414,Male,23,BTech,Mechanical,6.51,0,1,4,10,6,74,3,1,Startup,7.31,30.0,65.1,8,8
415,Male,24,BTech,AI,5.6,0,1,0,3,3,96,4,0,,0.0,34.0,56.0,5,5
416,Male,23,BTech,Electrical,7.21,2,0,3,3,4,44,5,0,,0.0,17.0,62.099999999999994,8,8
417,Male,22,BE,CS,7.58,3,0,0,5,10,55,0,0,,0.0,23.333333333333332,60.8,0,0
418,Female,24,BSc,Electrical,6.23,0,1,4,1,8,60,1,0,,0.0,23.0,62.300000000000004,6,6
419,Female,23,BSc,Electrical,5.69,0,1,2,6,10,64,3,0,,0.0,26.666666666666668,56.900000000000006,6,6
420,Female,22,BE,CS,6.31,0,0,3,2,4,69,4,0,,0.0,25.0,63.099999999999994,7,7
421,Female,23,BTech,IT,8.42,2,2,3,1,4,90,5,0,,0.0,31.666666666666668,74.2,10,10
422,Female,23,BTech,IT,5.85,2,0,1,8,7,89,2,0,,0.0,34.666666666666664,48.5,3,3
423,Female,24,BTech,Electrical,7.89,0,1,2,10,3,42,1,0,,0.0,18.333333333333332,78.89999999999999,4,4
424,Male,22,BSc,IT,6.13,3,0,4,3,3,76,2,0,,0.0,27.333333333333332,46.3,6,6
425,Female,20,BSc,Electrical,6.34,0,3,5,6,1,46,0,0,,0.0,17.666666666666668,63.4,8,8
426,Male,21,BE,Mechanical,7.19,1,1,1,2,7,78,2,0,,0.0,29.0,66.9,4,4
427,Male,24,BCA,CS,5.93,1,0,3,5,4,42,4,0,,0.0,17.0,54.3,7,7
428,Female,22,BE,Electrical,6.24,3,3,0,9,7,97,4,0,,0.0,37.666666666666664,47.400000000000006,7,7
429,Male,23,BSc,IT,7.0,0,0,4,7,2,80,2,1,Product,5.01,29.666666666666668,70.0,6,6
430,Female,22,BTech,IT,6.92,3,0,1,4,5,47,0,0,,0.0,18.666666666666668,54.2,1,1
431,Male,21,BTech,DS,8.72,1,2,5,3,7,60,4,0,,0.0,23.333333333333332,82.2,11,11
432,Female,21,BTech,DS,5.82,0,0,2,9,9,57,4,0,,0.0,25.0,58.2,6,6
433,Male,20,BTech,IT,9.2,0,0,5,4,10,97,2,0,,0.0,37.0,92.0,7,7
434,Female,20,BCA,Mechanical,9.01,1,2,0,5,4,49,2,0,,0.0,19.333333333333332,85.1,4,4
435,Female,21,BE,AI,8.79,3,0,1,6,6,59,0,0,,0.0,23.666666666666668,72.89999999999999,1,1
436,Female,24,BE,Electrical,6.83,3,2,4,10,3,79,1,1,Startup,14.75,30.666666666666668,53.3,7,7
437,Female,24,BSc,DS,9.04,2,3,0,5,2,79,3,1,Service,13.55,28.666666666666668,80.39999999999999,6,6
438,Female,23,BE,Electrical,6.29,2,2,1,9,10,88,3,0,,0.0,35.666666666666664,52.9,6,6
439,Male,20,BCA,DS,6.03,2,3,1,1,2,68,3,0,,0.0,23.666666666666668,50.300000000000004,7,7
440,Male,23,BCA,CS,5.69,3,2,5,6,5,88,2,0,,0.0,33.0,41.900000000000006,9,9
441,Male,20,BCA,CS,9.54,0,3,4,4,3,69,4,0,,0.0,25.333333333333332,95.39999999999999,11,11
442,Female,21,BTech,IT,6.82,0,0,2,4,2,75,4,0,,0.0,27.0,68.2,6,6
443,Male,24,BSc,CS,9.45,2,3,0,3,2,71,5,0,,0.0,25.333333333333332,84.5,8,8
444,Female,24,BCA,CS,6.67,3,3,5,5,3,45,1,0,,0.0,17.666666666666668,51.7,9,9
445,Female,21,BE,AI,9.4,2,1,1,8,1,58,4,0,,0.0,22.333333333333332,84.0,6,6
446,Male,23,BE,Mechanical,9.39,3,3,5,4,8,70,2,0,,0.0,27.333333333333332,78.9,10,10
447,Male,23,BE,IT,9.47,3,0,5,7,9,72,0,1,Service,3.71,29.333333333333332,79.7,5,5
448,Female,22,BCA,AI,7.63,2,1,5,8,1,43,0,0,,0.0,17.333333333333332,66.3,6,6
449,Male,20,BCA,IT,9.22,0,1,4,5,5,50,5,0,,0.0,20.0,92.2,10,10
450,Female,23,BE,Mechanical,9.59,0,2,1,10,8,45,3,0,,0.0,21.0,95.9,6,6
451,Female,21,BCA,IT,6.9,3,3,4,1,2,51,3,0,,0.0,18.0,54.0,10,10
452,Female,23,BE,Electrical,7.3,1,2,4,8,1,76,0,1,Service,7.85,28.333333333333332,68.0,6,6
453,Female,24,BTech,Electrical,8.59,1,2,1,10,5,85,3,1,Service,8.26,33.333333333333336,80.9,6,6
454,Female,20,BCA,Electrical,6.79,1,3,5,3,1,70,3,0,,0.0,24.666666666666668,62.900000000000006,11,11
455,Male,22,BTech,CS,8.74,2,2,5,4,6,56,1,0,,0.0,22.0,77.4,8,8
456,Male,20,BTech,Mechanical,5.82,0,0,4,10,9,43,0,0,,0.0,20.666666666666668,58.2,4,4
457,Female,24,BCA,AI,7.75,1,0,0,7,8,54,1,0,,0.0,23.0,72.5,1,1
458,Female,24,BE,AI,6.03,1,3,5,9,6,77,5,0,,0.0,30.666666666666668,55.300000000000004,13,13
459,Male,24,BSc,DS,6.76,1,3,4,4,4,84,3,0,,0.0,30.666666666666668,62.599999999999994,10,10
460,Male,24,BTech,AI,6.61,1,1,2,4,7,51,4,0,,0.0,20.666666666666668,61.10000000000001,7,7
461,Female,21,BCA,Electrical,9.11,2,3,2,6,6,49,5,0,,0.0,20.333333333333332,81.1,10,10
462,Male,22,BTech,Electrical,6.33,0,3,4,9,7,45,3,0,,0.0,20.333333333333332,63.3,10,10
463,Female,24,BE,DS,8.98,0,0,0,4,2,61,3,0,,0.0,22.333333333333332,89.80000000000001,3,3
464,Male,24,BCA,CS,8.91,0,0,5,10,7,80,1,1,Product,13.21,32.333333333333336,89.1,6,6
465,Female,23,BSc,AI,7.65,1,3,3,8,10,70,2,1,Product,9.19,29.333333333333332,71.5,8,8
466,Male,22,BCA,Mechanical,6.51,3,1,3,3,4,55,5,0,,0.0,20.666666666666668,50.099999999999994,9,9
467,Female,20,BTech,DS,6.48,2,0,0,2,5,47,2,0,,0.0,18.0,54.80000000000001,2,2
468,Male,22,BCA,AI,7.5,2,0,2,4,7,78,4,0,,0.0,29.666666666666668,65.0,6,6
469,Male,22,BCA,CS,5.54,2,2,4,4,10,85,3,0,,0.0,33.0,45.4,9,9
470,Female,22,BTech,Mechanical,7.78,0,3,1,7,2,97,2,1,Startup,3.89,35.333333333333336,77.8,6,6
471,Male,24,BSc,Mechanical,9.6,0,2,4,7,1,75,4,1,Service,14.76,27.666666666666668,96.0,10,10
472,Female,24,BE,CS,6.17,2,3,4,9,5,42,3,0,,0.0,18.666666666666668,51.7,10,10
473,Male,21,BCA,AI,7.97,1,1,3,10,10,68,0,1,Startup,7.56,29.333333333333332,74.7,4,4
474,Female,20,BSc,IT,9.64,3,2,4,2,1,42,5,0,,0.0,15.0,81.4,11,11
475,Male,23,BE,AI,9.2,0,0,3,4,6,90,4,0,,0.0,33.333333333333336,92.0,7,7
476,Female,22,BTech,DS,9.16,0,3,1,3,2,49,2,0,,0.0,18.0,91.6,6,6
477,Male,20,BSc,DS,9.03,1,3,4,3,2,85,3,0,,0.0,30.0,85.3,10,10
478,Female,20,BSc,AI,6.83,1,2,0,7,4,71,4,1,Startup,6.46,27.333333333333332,63.3,6,6
479,Male,21,BCA,Electrical,9.33,0,2,4,10,10,60,1,1,Product,11.94,26.666666666666668,93.3,7,7
480,Female,23,BTech,DS,9.55,1,1,5,6,2,45,5,0,,0.0,17.666666666666668,90.5,11,11
481,Female,22,BCA,IT,7.63,1,0,5,3,9,83,4,0,,0.0,31.666666666666668,71.3,9,9
482,Female,23,BTech,Electrical,7.02,1,1,0,8,3,71,2,1,Product,8.52,27.333333333333332,65.19999999999999,3,3
483,Male,21,BE,IT,7.28,3,0,3,8,8,83,3,1,Startup,3.18,33.0,57.8,6,6
484,Female,24,BCA,Mechanical,6.94,3,0,4,7,7,67,0,1,Service,7.18,27.0,54.400000000000006,4,4
485,Male,20,BTech,DS,6.41,3,3,3,9,7,43,5,0,,0.0,19.666666666666668,49.099999999999994,11,11
486,Female,22,BTech,Electrical,8.16,1,0,0,3,4,69,0,0,,0.0,25.333333333333332,76.6,0,0
487,Male,24,BSc,AI,7.92,1,2,3,5,4,81,4,1,Startup,3.82,30.0,74.2,9,9
488,Female,21,BCA,Electrical,7.49,3,3,2,6,1,83,1,1,Service,13.76,30.0,59.900000000000006,6,6
489,Male,23,BCA,Mechanical,5.91,3,1,5,9,8,56,0,0,,0.0,24.333333333333332,44.1,6,6
490,Male,20,BE,IT,8.93,2,0,0,4,1,94,1,0,,0.0,33.0,79.3,1,1
491,Female,22,BTech,Mechanical,6.25,0,3,3,5,4,67,4,0,,0.0,25.333333333333332,62.5,10,10
492,Male,24,BSc,CS,5.99,3,2,4,9,3,78,3,0,,0.0,30.0,44.900000000000006,9,9
